,sub_num,true_planet,fold_num,dataset,galaxy,prt
0,1,9,8.0,train,0,2
0,1,9,9.0,train,0,2
0,1,9,10.0,train,0,2
0,1,29,4.0,test,2,8
0,1,29,1.0,train,2,8
0,1,29,2.0,train,2,8
0,1,29,3.0,train,2,8
0,1,29,5.0,train,2,8
0,1,29,6.0,train,2,8
0,1,29,7.0,train,2,8
0,1,29,8.0,train,2,8
0,1,29,9.0,train,2,8
0,1,29,10.0,train,2,8
0,1,4,4.0,test,1,5
0,1,4,1.0,train,1,5
0,1,4,2.0,train,1,5
0,1,4,3.0,train,1,5
0,1,4,5.0,train,1,5
0,1,4,6.0,train,1,5
0,1,4,7.0,train,1,5
0,1,4,8.0,train,1,5
0,1,4,9.0,train,1,5
0,1,4,10.0,train,1,5
0,1,90,4.0,test,1,3
0,1,90,1.0,train,1,3
0,1,90,2.0,train,1,3
0,1,90,3.0,train,1,3
0,1,90,5.0,train,1,3
0,1,90,6.0,train,1,3
0,1,90,7.0,train,1,3
0,1,90,8.0,train,1,3
0,1,90,9.0,train,1,3
0,1,90,10.0,train,1,3
0,1,49,4.0,test,1,3
0,1,49,1.0,train,1,3
0,1,49,2.0,train,1,3
0,1,49,3.0,train,1,3
0,1,49,5.0,train,1,3
0,1,49,6.0,train,1,3
0,1,49,7.0,train,1,3
0,1,49,8.0,train,1,3
0,1,49,9.0,train,1,3
0,1,49,10.0,train,1,3
0,1,81,4.0,test,1,3
0,1,81,1.0,train,1,3
0,1,81,2.0,train,1,3
0,1,81,3.0,train,1,3
0,1,81,5.0,train,1,3
0,1,81,6.0,train,1,3
0,1,81,7.0,train,1,3
0,1,81,8.0,train,1,3
0,1,81,9.0,train,1,3
0,1,81,10.0,train,1,3
0,1,70,4.0,test,0,2
0,1,70,1.0,train,0,2
0,1,70,2.0,train,0,2
0,1,70,3.0,train,0,2
0,1,70,5.0,train,0,2
0,1,70,6.0,train,0,2
0,1,70,7.0,train,0,2
0,1,70,8.0,train,0,2
0,1,70,9.0,train,0,2
0,1,70,10.0,train,0,2
0,1,82,5.0,test,1,3
0,1,82,1.0,train,1,3
0,1,82,2.0,train,1,3
0,1,82,3.0,train,1,3
0,1,82,4.0,train,1,3
0,1,82,6.0,train,1,3
0,1,82,7.0,train,1,3
0,1,82,8.0,train,1,3
0,1,82,9.0,train,1,3
0,1,82,10.0,train,1,3
0,1,83,5.0,test,1,3
0,1,83,1.0,train,1,3
0,1,83,2.0,train,1,3
0,1,83,3.0,train,1,3
0,1,83,4.0,train,1,3
0,1,83,6.0,train,1,3
0,1,83,7.0,train,1,3
0,1,83,8.0,train,1,3
0,1,83,9.0,train,1,3
0,1,83,10.0,train,1,3
0,1,26,5.0,test,2,8
0,1,26,1.0,train,2,8
0,1,26,2.0,train,2,8
0,1,26,3.0,train,2,8
0,1,26,4.0,train,2,8
0,1,26,6.0,train,2,8
0,1,26,7.0,train,2,8
0,1,26,8.0,train,2,8
0,1,26,9.0,train,2,8
0,1,26,10.0,train,2,8
0,1,65,5.0,test,2,6
0,1,65,1.0,train,2,6
0,1,65,2.0,train,2,6
0,1,65,3.0,train,2,6
0,1,65,4.0,train,2,6
0,1,65,6.0,train,2,6
0,1,65,7.0,train,2,6
0,1,65,8.0,train,2,6
0,1,65,9.0,train,2,6
0,1,65,10.0,train,2,6
0,1,67,5.0,test,2,7
0,1,67,1.0,train,2,7
0,1,67,2.0,train,2,7
0,1,67,3.0,train,2,7
0,1,67,4.0,train,2,7
0,1,67,6.0,train,2,7
0,1,67,7.0,train,2,7
0,1,67,8.0,train,2,7
0,1,67,9.0,train,2,7
0,1,67,10.0,train,2,7
0,1,43,5.0,test,1,3
0,1,43,1.0,train,1,3
0,1,43,2.0,train,1,3
0,1,43,3.0,train,1,3
0,1,43,4.0,train,1,3
0,1,43,6.0,train,1,3
0,1,43,7.0,train,1,3
0,1,43,8.0,train,1,3
0,1,43,9.0,train,1,3
0,1,43,10.0,train,1,3
0,1,68,6.0,test,2,7
0,1,68,1.0,train,2,7
0,1,68,2.0,train,2,7
0,1,68,3.0,train,2,7
0,1,68,4.0,train,2,7
0,1,68,5.0,train,2,7
0,1,68,7.0,train,2,7
0,1,68,8.0,train,2,7
0,1,68,9.0,train,2,7
0,1,68,10.0,train,2,7
0,1,44,6.0,test,1,3
0,1,44,1.0,train,1,3
0,1,44,2.0,train,1,3
0,1,44,3.0,train,1,3
0,1,44,4.0,train,1,3
0,1,44,5.0,train,1,3
0,1,44,7.0,train,1,3
0,1,44,8.0,train,1,3
0,1,44,9.0,train,1,3
0,1,44,10.0,train,1,3
0,1,42,6.0,test,1,3
0,1,42,1.0,train,1,3
0,1,42,2.0,train,1,3
0,1,42,3.0,train,1,3
0,1,42,4.0,train,1,3
0,1,42,5.0,train,1,3
0,1,42,7.0,train,1,3
0,1,42,8.0,train,1,3
0,1,42,9.0,train,1,3
0,1,42,10.0,train,1,3
0,1,30,6.0,test,2,3
0,1,30,1.0,train,2,3
0,1,30,2.0,train,2,3
0,1,30,3.0,train,2,3
0,1,30,4.0,train,2,3
0,1,30,5.0,train,2,3
0,1,30,7.0,train,2,3
0,1,30,8.0,train,2,3
0,1,30,9.0,train,2,3
0,1,30,10.0,train,2,3
0,1,45,6.0,test,1,3
0,1,45,1.0,train,1,3
0,1,45,2.0,train,1,3
0,1,45,3.0,train,1,3
0,1,45,4.0,train,1,3
0,1,45,5.0,train,1,3
0,1,45,7.0,train,1,3
0,1,45,8.0,train,1,3
0,1,45,9.0,train,1,3
0,1,45,10.0,train,1,3
0,1,22,6.0,test,0,2
0,1,22,1.0,train,0,2
0,1,22,2.0,train,0,2
0,1,22,3.0,train,0,2
0,1,22,4.0,train,0,2
0,1,22,5.0,train,0,2
0,1,22,7.0,train,0,2
0,1,22,8.0,train,0,2
0,1,22,9.0,train,0,2
0,1,22,10.0,train,0,2
0,1,5,6.0,test,2,10
0,1,5,1.0,train,2,10
0,1,5,2.0,train,2,10
0,1,5,3.0,train,2,10
0,1,5,4.0,train,2,10
0,1,5,5.0,train,2,10
0,1,5,7.0,train,2,10
0,1,5,8.0,train,2,10
0,1,5,9.0,train,2,10
0,1,5,10.0,train,2,10
0,1,92,7.0,test,1,3
0,1,92,1.0,train,1,3
0,1,92,2.0,train,1,3
0,1,92,3.0,train,1,3
0,1,92,4.0,train,1,3
0,1,92,5.0,train,1,3
0,1,92,6.0,train,1,3
0,1,92,8.0,train,1,3
0,1,92,9.0,train,1,3
0,1,92,10.0,train,1,3
0,1,86,7.0,test,1,3
0,1,86,1.0,train,1,3
0,1,86,2.0,train,1,3
0,1,86,3.0,train,1,3
0,1,86,4.0,train,1,3
0,1,86,5.0,train,1,3
0,1,86,6.0,train,1,3
0,1,86,8.0,train,1,3
0,1,86,9.0,train,1,3
0,1,86,10.0,train,1,3
0,1,2,7.0,test,1,5
0,1,2,1.0,train,1,5
0,1,2,2.0,train,1,5
0,1,2,3.0,train,1,5
0,1,2,4.0,train,1,5
0,1,2,5.0,train,1,5
0,1,2,6.0,train,1,5
0,1,2,8.0,train,1,5
0,1,2,9.0,train,1,5
0,1,2,10.0,train,1,5
0,1,27,7.0,test,2,8
0,1,27,1.0,train,2,8
0,1,27,2.0,train,2,8
0,1,27,3.0,train,2,8
0,1,27,4.0,train,2,8
0,1,27,5.0,train,2,8
0,1,27,6.0,train,2,8
0,1,27,8.0,train,2,8
0,1,27,9.0,train,2,8
0,1,27,10.0,train,2,8
0,1,51,7.0,test,2,3
0,1,51,1.0,train,2,3
0,1,51,2.0,train,2,3
0,1,51,3.0,train,2,3
0,1,51,4.0,train,2,3
0,1,51,5.0,train,2,3
0,1,51,6.0,train,2,3
0,1,51,8.0,train,2,3
0,1,51,9.0,train,2,3
0,1,51,10.0,train,2,3
0,1,89,7.0,test,1,3
0,1,89,1.0,train,1,3
0,1,89,2.0,train,1,3
0,1,89,3.0,train,1,3
0,1,89,4.0,train,1,3
0,1,89,5.0,train,1,3
0,1,89,6.0,train,1,3
0,1,89,8.0,train,1,3
0,1,89,9.0,train,1,3
0,1,89,10.0,train,1,3
0,1,8,8.0,test,0,3
0,1,8,1.0,train,0,3
0,1,8,2.0,train,0,3
0,1,8,3.0,train,0,3
0,1,8,4.0,train,0,3
0,1,8,5.0,train,0,3
0,1,8,6.0,train,0,3
0,1,8,7.0,train,0,3
0,1,8,9.0,train,0,3
0,1,8,10.0,train,0,3
0,1,41,8.0,test,2,8
0,1,41,1.0,train,2,8
0,1,41,2.0,train,2,8
0,1,41,3.0,train,2,8
0,1,41,4.0,train,2,8
0,1,41,5.0,train,2,8
0,1,41,6.0,train,2,8
0,1,41,7.0,train,2,8
0,1,41,9.0,train,2,8
0,1,41,10.0,train,2,8
0,1,88,8.0,test,1,3
0,1,88,1.0,train,1,3
0,1,88,2.0,train,1,3
0,1,88,3.0,train,1,3
0,1,88,4.0,train,1,3
0,1,88,5.0,train,1,3
0,1,88,6.0,train,1,3
0,1,88,7.0,train,1,3
0,1,88,9.0,train,1,3
0,1,88,10.0,train,1,3
0,1,11,8.0,test,0,1
0,1,11,1.0,train,0,1
0,1,11,2.0,train,0,1
0,1,11,3.0,train,0,1
0,1,11,4.0,train,0,1
0,1,11,5.0,train,0,1
0,1,11,6.0,train,0,1
0,1,11,7.0,train,0,1
0,1,11,9.0,train,0,1
0,1,11,10.0,train,0,1
0,1,21,8.0,test,0,2
0,1,21,1.0,train,0,2
0,1,21,2.0,train,0,2
0,1,21,3.0,train,0,2
0,1,21,4.0,train,0,2
0,1,21,5.0,train,0,2
0,1,21,6.0,train,0,2
0,1,21,7.0,train,0,2
0,1,21,9.0,train,0,2
0,1,21,10.0,train,0,2
0,1,62,8.0,test,0,2
0,1,62,1.0,train,0,2
0,1,62,2.0,train,0,2
0,1,62,3.0,train,0,2
0,1,62,4.0,train,0,2
0,1,62,5.0,train,0,2
0,1,62,6.0,train,0,2
0,1,62,7.0,train,0,2
0,1,62,9.0,train,0,2
0,1,62,10.0,train,0,2
0,1,87,9.0,test,1,3
0,1,87,1.0,train,1,3
0,1,87,2.0,train,1,3
0,1,87,3.0,train,1,3
0,1,87,4.0,train,1,3
0,1,87,5.0,train,1,3
0,1,87,6.0,train,1,3
0,1,87,7.0,train,1,3
0,1,87,8.0,train,1,3
0,1,87,10.0,train,1,3
0,1,3,9.0,test,1,4
0,1,3,1.0,train,1,4
0,1,3,2.0,train,1,4
0,1,3,3.0,train,1,4
0,1,3,4.0,train,1,4
0,1,3,5.0,train,1,4
0,1,3,6.0,train,1,4
0,1,3,7.0,train,1,4
0,1,3,8.0,train,1,4
0,1,3,10.0,train,1,4
0,1,1,9.0,test,0,2
0,1,1,1.0,train,0,2
0,1,1,2.0,train,0,2
0,1,1,3.0,train,0,2
0,1,1,4.0,train,0,2
0,1,1,5.0,train,0,2
0,1,1,6.0,train,0,2
0,1,1,7.0,train,0,2
0,1,1,8.0,train,0,2
0,1,1,10.0,train,0,2
0,1,50,9.0,test,2,6
0,1,50,1.0,train,2,6
0,1,50,2.0,train,2,6
0,1,50,3.0,train,2,6
0,1,50,4.0,train,2,6
0,1,50,5.0,train,2,6
0,1,50,6.0,train,2,6
0,1,50,7.0,train,2,6
0,1,50,8.0,train,2,6
0,1,50,10.0,train,2,6
0,1,0,9.0,test,0,3
0,1,0,1.0,train,0,3
0,1,0,2.0,train,0,3
0,1,0,3.0,train,0,3
0,1,0,4.0,train,0,3
0,1,0,5.0,train,0,3
0,1,0,6.0,train,0,3
0,1,0,7.0,train,0,3
0,1,0,8.0,train,0,3
0,1,0,10.0,train,0,3
0,1,6,9.0,test,2,7
0,1,6,1.0,train,2,7
0,1,6,2.0,train,2,7
0,1,6,3.0,train,2,7
0,1,6,4.0,train,2,7
0,1,6,5.0,train,2,7
0,1,6,6.0,train,2,7
0,1,6,7.0,train,2,7
0,1,6,8.0,train,2,7
0,1,6,10.0,train,2,7
0,1,69,10.0,test,0,2
0,1,69,1.0,train,0,2
0,1,69,2.0,train,0,2
0,1,69,3.0,train,0,2
0,1,69,4.0,train,0,2
0,1,69,5.0,train,0,2
0,1,69,6.0,train,0,2
0,1,69,7.0,train,0,2
0,1,69,8.0,train,0,2
0,1,69,9.0,train,0,2
0,1,66,10.0,test,2,9
0,1,66,1.0,train,2,9
0,1,66,2.0,train,2,9
0,1,66,3.0,train,2,9
0,1,66,4.0,train,2,9
0,1,66,5.0,train,2,9
0,1,66,6.0,train,2,9
0,1,66,7.0,train,2,9
0,1,66,8.0,train,2,9
0,1,66,9.0,train,2,9
0,1,85,10.0,test,1,3
0,1,85,1.0,train,1,3
0,1,85,2.0,train,1,3
0,1,85,3.0,train,1,3
0,1,85,4.0,train,1,3
0,1,85,5.0,train,1,3
0,1,85,6.0,train,1,3
0,1,85,7.0,train,1,3
0,1,85,8.0,train,1,3
0,1,85,9.0,train,1,3
0,1,25,10.0,test,2,7
0,1,25,1.0,train,2,7
0,1,25,2.0,train,2,7
0,1,25,3.0,train,2,7
0,1,25,4.0,train,2,7
0,1,25,5.0,train,2,7
0,1,25,6.0,train,2,7
0,1,25,7.0,train,2,7
0,1,25,8.0,train,2,7
0,1,25,9.0,train,2,7
0,1,10,10.0,test,0,2
0,1,10,1.0,train,0,2
0,1,10,2.0,train,0,2
0,1,10,3.0,train,0,2
0,1,10,4.0,train,0,2
0,1,10,5.0,train,0,2
0,1,10,6.0,train,0,2
0,1,10,7.0,train,0,2
0,1,10,8.0,train,0,2
0,1,10,9.0,train,0,2
0,1,46,10.0,test,2,7
0,1,46,1.0,train,2,7
0,1,46,2.0,train,2,7
0,1,46,3.0,train,2,7
0,1,46,4.0,train,2,7
0,1,46,5.0,train,2,7
0,1,46,6.0,train,2,7
0,1,46,7.0,train,2,7
0,1,46,8.0,train,2,7
0,1,46,9.0,train,2,7
0,3,88,1.0,test,1,2
0,3,88,2.0,train,1,2
0,3,88,3.0,train,1,2
0,3,88,4.0,train,1,2
0,3,88,5.0,train,1,2
0,3,88,6.0,train,1,2
0,3,88,7.0,train,1,2
0,3,88,8.0,train,1,2
0,3,88,9.0,train,1,2
0,3,88,10.0,train,1,2
0,3,7,1.0,test,2,11
0,3,7,2.0,train,2,11
0,3,7,3.0,train,2,11
0,3,7,4.0,train,2,11
0,3,7,5.0,train,2,11
0,3,7,6.0,train,2,11
0,3,7,7.0,train,2,11
0,3,7,8.0,train,2,11
0,3,7,9.0,train,2,11
0,3,7,10.0,train,2,11
0,3,51,1.0,test,2,1
0,3,51,2.0,train,2,1
0,3,51,3.0,train,2,1
0,3,51,4.0,train,2,1
0,3,51,5.0,train,2,1
0,3,51,6.0,train,2,1
0,3,51,7.0,train,2,1
0,3,51,8.0,train,2,1
0,3,51,9.0,train,2,1
0,3,51,10.0,train,2,1
0,3,24,1.0,test,2,10
0,3,24,2.0,train,2,10
0,3,24,3.0,train,2,10
0,3,24,4.0,train,2,10
0,3,24,5.0,train,2,10
0,3,24,6.0,train,2,10
0,3,24,7.0,train,2,10
0,3,24,8.0,train,2,10
0,3,24,9.0,train,2,10
0,3,24,10.0,train,2,10
0,3,81,1.0,test,1,3
0,3,81,2.0,train,1,3
0,3,81,3.0,train,1,3
0,3,81,4.0,train,1,3
0,3,81,5.0,train,1,3
0,3,81,6.0,train,1,3
0,3,81,7.0,train,1,3
0,3,81,8.0,train,1,3
0,3,81,9.0,train,1,3
0,3,81,10.0,train,1,3
0,3,48,1.0,test,1,4
0,3,48,2.0,train,1,4
0,3,48,3.0,train,1,4
0,3,48,4.0,train,1,4
0,3,48,5.0,train,1,4
0,3,48,6.0,train,1,4
0,3,48,7.0,train,1,4
0,3,48,8.0,train,1,4
0,3,48,9.0,train,1,4
0,3,48,10.0,train,1,4
0,3,45,2.0,test,1,3
0,3,45,1.0,train,1,3
0,3,45,3.0,train,1,3
0,3,45,4.0,train,1,3
0,3,45,5.0,train,1,3
0,3,45,6.0,train,1,3
0,3,45,7.0,train,1,3
0,3,45,8.0,train,1,3
0,3,45,9.0,train,1,3
0,3,45,10.0,train,1,3
0,3,85,2.0,test,1,3
0,3,85,1.0,train,1,3
0,3,85,3.0,train,1,3
0,3,85,4.0,train,1,3
0,3,85,5.0,train,1,3
0,3,85,6.0,train,1,3
0,3,85,7.0,train,1,3
0,3,85,8.0,train,1,3
0,3,85,9.0,train,1,3
0,3,85,10.0,train,1,3
0,3,4,2.0,test,1,4
0,3,4,1.0,train,1,4
0,3,4,3.0,train,1,4
0,3,4,4.0,train,1,4
0,3,4,5.0,train,1,4
0,3,4,6.0,train,1,4
0,3,4,7.0,train,1,4
0,3,4,8.0,train,1,4
0,3,4,9.0,train,1,4
0,3,4,10.0,train,1,4
0,3,68,2.0,test,2,10
0,3,68,1.0,train,2,10
0,3,68,3.0,train,2,10
0,3,68,4.0,train,2,10
0,3,68,5.0,train,2,10
0,3,68,6.0,train,2,10
0,3,68,7.0,train,2,10
0,3,68,8.0,train,2,10
0,3,68,9.0,train,2,10
0,3,68,10.0,train,2,10
0,3,63,2.0,test,2,9
0,3,63,1.0,train,2,9
0,3,63,3.0,train,2,9
0,3,63,4.0,train,2,9
0,3,63,5.0,train,2,9
0,3,63,6.0,train,2,9
0,3,63,7.0,train,2,9
0,3,63,8.0,train,2,9
0,3,63,9.0,train,2,9
0,3,63,10.0,train,2,9
0,3,91,2.0,test,1,3
0,3,91,1.0,train,1,3
0,3,91,3.0,train,1,3
0,3,91,4.0,train,1,3
0,3,91,5.0,train,1,3
0,3,91,6.0,train,1,3
0,3,91,7.0,train,1,3
0,3,91,8.0,train,1,3
0,3,91,9.0,train,1,3
0,3,91,10.0,train,1,3
0,3,47,3.0,test,2,10
0,3,47,1.0,train,2,10
0,3,47,2.0,train,2,10
0,3,47,4.0,train,2,10
0,3,47,5.0,train,2,10
0,3,47,6.0,train,2,10
0,3,47,7.0,train,2,10
0,3,47,8.0,train,2,10
0,3,47,9.0,train,2,10
0,3,47,10.0,train,2,10
0,3,5,3.0,test,2,9
0,3,5,1.0,train,2,9
0,3,5,2.0,train,2,9
0,3,5,4.0,train,2,9
0,3,5,5.0,train,2,9
0,3,5,6.0,train,2,9
0,3,5,7.0,train,2,9
0,3,5,8.0,train,2,9
0,3,5,9.0,train,2,9
0,3,5,10.0,train,2,9
0,3,69,3.0,test,0,2
0,3,69,1.0,train,0,2
0,3,69,2.0,train,0,2
0,3,69,4.0,train,0,2
0,3,69,5.0,train,0,2
0,3,69,6.0,train,0,2
0,3,69,7.0,train,0,2
0,3,69,8.0,train,0,2
0,3,69,9.0,train,0,2
0,3,69,10.0,train,0,2
0,3,64,3.0,test,2,7
0,3,64,1.0,train,2,7
0,3,64,2.0,train,2,7
0,3,64,4.0,train,2,7
0,3,64,5.0,train,2,7
0,3,64,6.0,train,2,7
0,3,64,7.0,train,2,7
0,3,64,8.0,train,2,7
0,3,64,9.0,train,2,7
0,3,64,10.0,train,2,7
0,3,28,3.0,test,1,4
0,3,28,1.0,train,1,4
0,3,28,2.0,train,1,4
0,3,28,4.0,train,1,4
0,3,28,5.0,train,1,4
0,3,28,6.0,train,1,4
0,3,28,7.0,train,1,4
0,3,28,8.0,train,1,4
0,3,28,9.0,train,1,4
0,3,28,10.0,train,1,4
0,3,20,3.0,test,0,3
0,3,20,1.0,train,0,3
0,3,20,2.0,train,0,3
0,3,20,4.0,train,0,3
0,3,20,5.0,train,0,3
0,3,20,6.0,train,0,3
0,3,20,7.0,train,0,3
0,3,20,8.0,train,0,3
0,3,20,9.0,train,0,3
0,3,20,10.0,train,0,3
0,3,93,4.0,test,1,3
0,3,93,1.0,train,1,3
0,3,93,2.0,train,1,3
0,3,93,3.0,train,1,3
0,3,93,5.0,train,1,3
0,3,93,6.0,train,1,3
0,3,93,7.0,train,1,3
0,3,93,8.0,train,1,3
0,3,93,9.0,train,1,3
0,3,93,10.0,train,1,3
0,3,43,4.0,test,1,3
0,3,43,1.0,train,1,3
0,3,43,2.0,train,1,3
0,3,43,3.0,train,1,3
0,3,43,5.0,train,1,3
0,3,43,6.0,train,1,3
0,3,43,7.0,train,1,3
0,3,43,8.0,train,1,3
0,3,43,9.0,train,1,3
0,3,43,10.0,train,1,3
0,3,27,4.0,test,2,8
0,3,27,1.0,train,2,8
0,3,27,2.0,train,2,8
0,3,27,3.0,train,2,8
0,3,27,5.0,train,2,8
0,3,27,6.0,train,2,8
0,3,27,7.0,train,2,8
0,3,27,8.0,train,2,8
0,3,27,9.0,train,2,8
0,3,27,10.0,train,2,8
0,3,3,4.0,test,1,4
0,3,3,1.0,train,1,4
0,3,3,2.0,train,1,4
0,3,3,3.0,train,1,4
0,3,3,5.0,train,1,4
0,3,3,6.0,train,1,4
0,3,3,7.0,train,1,4
0,3,3,8.0,train,1,4
0,3,3,9.0,train,1,4
0,3,3,10.0,train,1,4
0,3,41,4.0,test,2,7
0,3,41,1.0,train,2,7
0,3,41,2.0,train,2,7
0,3,41,3.0,train,2,7
0,3,41,5.0,train,2,7
0,3,41,6.0,train,2,7
0,3,41,7.0,train,2,7
0,3,41,8.0,train,2,7
0,3,41,9.0,train,2,7
0,3,41,10.0,train,2,7
0,3,29,4.0,test,2,1
0,3,29,1.0,train,2,1
0,3,29,2.0,train,2,1
0,3,29,3.0,train,2,1
0,3,29,5.0,train,2,1
0,3,29,6.0,train,2,1
0,3,29,7.0,train,2,1
0,3,29,8.0,train,2,1
0,3,29,9.0,train,2,1
0,3,29,10.0,train,2,1
0,3,9,5.0,test,0,3
0,3,9,1.0,train,0,3
0,3,9,2.0,train,0,3
0,3,9,3.0,train,0,3
0,3,9,4.0,train,0,3
0,3,9,6.0,train,0,3
0,3,9,7.0,train,0,3
0,3,9,8.0,train,0,3
0,3,9,9.0,train,0,3
0,3,9,10.0,train,0,3
0,3,10,5.0,test,0,1
0,3,10,1.0,train,0,1
0,3,10,2.0,train,0,1
0,3,10,3.0,train,0,1
0,3,10,4.0,train,0,1
0,3,10,6.0,train,0,1
0,3,10,7.0,train,0,1
0,3,10,8.0,train,0,1
0,3,10,9.0,train,0,1
0,3,10,10.0,train,0,1
0,3,40,5.0,test,1,3
0,3,40,1.0,train,1,3
0,3,40,2.0,train,1,3
0,3,40,3.0,train,1,3
0,3,40,4.0,train,1,3
0,3,40,6.0,train,1,3
0,3,40,7.0,train,1,3
0,3,40,8.0,train,1,3
0,3,40,9.0,train,1,3
0,3,40,10.0,train,1,3
0,3,49,5.0,test,1,3
0,3,49,1.0,train,1,3
0,3,49,2.0,train,1,3
0,3,49,3.0,train,1,3
0,3,49,4.0,train,1,3
0,3,49,6.0,train,1,3
0,3,49,7.0,train,1,3
0,3,49,8.0,train,1,3
0,3,49,9.0,train,1,3
0,3,49,10.0,train,1,3
0,3,67,5.0,test,2,9
0,3,67,1.0,train,2,9
0,3,67,2.0,train,2,9
0,3,67,3.0,train,2,9
0,3,67,4.0,train,2,9
0,3,67,6.0,train,2,9
0,3,67,7.0,train,2,9
0,3,67,8.0,train,2,9
0,3,67,9.0,train,2,9
0,3,67,10.0,train,2,9
0,3,86,5.0,test,1,2
0,3,86,1.0,train,1,2
0,3,86,2.0,train,1,2
0,3,86,3.0,train,1,2
0,3,86,4.0,train,1,2
0,3,86,6.0,train,1,2
0,3,86,7.0,train,1,2
0,3,86,8.0,train,1,2
0,3,86,9.0,train,1,2
0,3,86,10.0,train,1,2
0,3,8,6.0,test,0,3
0,3,8,1.0,train,0,3
0,3,8,2.0,train,0,3
0,3,8,3.0,train,0,3
0,3,8,4.0,train,0,3
0,3,8,5.0,train,0,3
0,3,8,7.0,train,0,3
0,3,8,8.0,train,0,3
0,3,8,9.0,train,0,3
0,3,8,10.0,train,0,3
0,3,25,6.0,test,2,9
0,3,25,1.0,train,2,9
0,3,25,2.0,train,2,9
0,3,25,3.0,train,2,9
0,3,25,4.0,train,2,9
0,3,25,5.0,train,2,9
0,3,25,7.0,train,2,9
0,3,25,8.0,train,2,9
0,3,25,9.0,train,2,9
0,3,25,10.0,train,2,9
0,3,66,6.0,test,2,8
0,3,66,1.0,train,2,8
0,3,66,2.0,train,2,8
0,3,66,3.0,train,2,8
0,3,66,4.0,train,2,8
0,3,66,5.0,train,2,8
0,3,66,7.0,train,2,8
0,3,66,8.0,train,2,8
0,3,66,9.0,train,2,8
0,3,66,10.0,train,2,8
0,3,87,6.0,test,1,3
0,3,87,1.0,train,1,3
0,3,87,2.0,train,1,3
0,3,87,3.0,train,1,3
0,3,87,4.0,train,1,3
0,3,87,5.0,train,1,3
0,3,87,7.0,train,1,3
0,3,87,8.0,train,1,3
0,3,87,9.0,train,1,3
0,3,87,10.0,train,1,3
0,3,21,6.0,test,0,3
0,3,21,1.0,train,0,3
0,3,21,2.0,train,0,3
0,3,21,3.0,train,0,3
0,3,21,4.0,train,0,3
0,3,21,5.0,train,0,3
0,3,21,7.0,train,0,3
0,3,21,8.0,train,0,3
0,3,21,9.0,train,0,3
0,3,21,10.0,train,0,3
0,3,70,6.0,test,0,1
0,3,70,1.0,train,0,1
0,3,70,2.0,train,0,1
0,3,70,3.0,train,0,1
0,3,70,4.0,train,0,1
0,3,70,5.0,train,0,1
0,3,70,7.0,train,0,1
0,3,70,8.0,train,0,1
0,3,70,9.0,train,0,1
0,3,70,10.0,train,0,1
0,3,46,7.0,test,2,7
0,3,46,1.0,train,2,7
0,3,46,2.0,train,2,7
0,3,46,3.0,train,2,7
0,3,46,4.0,train,2,7
0,3,46,5.0,train,2,7
0,3,46,6.0,train,2,7
0,3,46,8.0,train,2,7
0,3,46,9.0,train,2,7
0,3,46,10.0,train,2,7
0,3,23,7.0,test,2,10
0,3,23,1.0,train,2,10
0,3,23,2.0,train,2,10
0,3,23,3.0,train,2,10
0,3,23,4.0,train,2,10
0,3,23,5.0,train,2,10
0,3,23,6.0,train,2,10
0,3,23,8.0,train,2,10
0,3,23,9.0,train,2,10
0,3,23,10.0,train,2,10
0,3,50,7.0,test,2,8
0,3,50,1.0,train,2,8
0,3,50,2.0,train,2,8
0,3,50,3.0,train,2,8
0,3,50,4.0,train,2,8
0,3,50,5.0,train,2,8
0,3,50,6.0,train,2,8
0,3,50,8.0,train,2,8
0,3,50,9.0,train,2,8
0,3,50,10.0,train,2,8
0,3,90,7.0,test,1,3
0,3,90,1.0,train,1,3
0,3,90,2.0,train,1,3
0,3,90,3.0,train,1,3
0,3,90,4.0,train,1,3
0,3,90,5.0,train,1,3
0,3,90,6.0,train,1,3
0,3,90,8.0,train,1,3
0,3,90,9.0,train,1,3
0,3,90,10.0,train,1,3
0,3,94,7.0,test,1,1
0,3,94,1.0,train,1,1
0,3,94,2.0,train,1,1
0,3,94,3.0,train,1,1
0,3,94,4.0,train,1,1
0,3,94,5.0,train,1,1
0,3,94,6.0,train,1,1
0,3,94,8.0,train,1,1
0,3,94,9.0,train,1,1
0,3,94,10.0,train,1,1
0,3,61,7.0,test,0,2
0,3,61,1.0,train,0,2
0,3,61,2.0,train,0,2
0,3,61,3.0,train,0,2
0,3,61,4.0,train,0,2
0,3,61,5.0,train,0,2
0,3,61,6.0,train,0,2
0,3,61,8.0,train,0,2
0,3,61,9.0,train,0,2
0,3,61,10.0,train,0,2
0,3,1,8.0,test,0,4
0,3,1,1.0,train,0,4
0,3,1,2.0,train,0,4
0,3,1,3.0,train,0,4
0,3,1,4.0,train,0,4
0,3,1,5.0,train,0,4
0,3,1,6.0,train,0,4
0,3,1,7.0,train,0,4
0,3,1,9.0,train,0,4
0,3,1,10.0,train,0,4
0,3,83,8.0,test,1,3
0,3,83,1.0,train,1,3
0,3,83,2.0,train,1,3
0,3,83,3.0,train,1,3
0,3,83,4.0,train,1,3
0,3,83,5.0,train,1,3
0,3,83,6.0,train,1,3
0,3,83,7.0,train,1,3
0,3,83,9.0,train,1,3
0,3,83,10.0,train,1,3
