,sub_num,true_planet,galaxy,prt
3902,112,40,1,3
3903,112,41,2,5
3904,112,42,1,3
3905,112,43,1,3
3906,112,44,1,3
3907,112,45,1,2
3908,112,46,2,6
3909,112,47,2,5
3910,112,48,1,3
3911,112,49,1,3
3912,112,50,2,5
3913,112,51,2,3
3914,112,60,0,2
3915,112,61,0,2
3916,112,62,0,2
3917,112,63,2,6
3918,112,64,2,7
3919,112,65,2,6
3920,112,66,2,5
3921,112,67,2,5
3922,112,68,2,7
3923,112,69,0,2
3924,112,70,0,4
3925,112,71,2,1
3926,112,80,1,3
3927,112,81,1,2
3928,112,82,1,3
3929,112,83,1,3
3930,112,84,1,2
3931,112,85,1,2
3932,112,86,1,3
3933,112,87,1,3
3934,112,88,1,3
3935,112,89,1,2
3936,112,90,1,3
3937,112,91,1,2
3938,112,92,1,3
3939,112,93,1,2
3940,113,0,0,3
3941,113,1,0,2
3942,113,2,1,3
3943,113,3,1,3
3944,113,4,1,3
3945,113,5,2,7
3946,113,6,2,8
3947,113,7,2,9
3948,113,8,0,3
3949,113,9,0,2
3950,113,10,0,3
3951,113,11,0,1
3952,113,20,0,3
3953,113,21,0,2
3954,113,22,0,2
3955,113,23,2,7
3956,113,24,2,9
3957,113,25,2,7
3958,113,26,2,7
3959,113,27,2,8
3960,113,28,1,4
3961,113,29,2,9
3962,113,30,2,1
3963,113,40,1,3
3964,113,41,2,7
3965,113,42,1,3
3966,113,43,1,3
3967,113,44,1,3
3968,113,45,1,3
3969,113,46,2,7
3970,113,47,2,7
3971,113,48,1,3
3972,113,49,1,3
3973,113,50,2,6
3974,113,51,2,5
3975,113,60,0,2
3976,113,61,0,2
3977,113,62,0,2
3978,113,63,2,8
3979,113,64,2,8
3980,113,65,2,7
3981,113,66,2,8
3982,113,67,2,7
3983,113,68,2,7
3984,113,69,0,2
3985,113,70,0,3
3986,113,71,2,1
3987,113,80,1,4
3988,113,81,1,3
3989,113,82,1,3
3990,113,83,1,3
3991,113,84,1,3
3992,113,85,1,3
3993,113,86,1,3
3994,113,87,1,3
3995,113,88,1,3
3996,113,89,1,3
3997,113,90,1,3
3998,113,91,1,3
3999,113,92,1,3
4000,113,93,1,3
4001,113,94,1,1
4002,115,0,0,2
4003,115,1,0,3
4004,115,2,1,5
4005,115,3,1,6
4006,115,4,1,5
4007,115,5,2,14
4008,115,6,2,15
4009,115,7,2,13
4010,115,8,0,3
4011,115,20,0,2
4012,115,21,0,3
4013,115,22,0,2
4014,115,23,2,13
4015,115,24,2,12
4016,115,25,2,9
4017,115,26,2,8
4018,115,27,2,8
4019,115,28,1,4
4020,115,29,2,1
4021,115,40,1,3
4022,115,41,2,8
4023,115,42,1,3
4024,115,43,1,3
4025,115,44,1,4
4026,115,45,1,3
4027,115,46,2,6
4028,115,47,2,6
4029,115,48,1,2
4030,115,49,1,3
4031,115,50,2,6
4032,115,51,2,5
4033,115,60,0,2
4034,115,61,0,2
4035,115,62,0,2
4036,115,63,2,11
4037,115,64,2,9
4038,115,65,2,9
4039,115,66,2,7
4040,115,67,2,6
4041,115,68,2,7
4042,115,69,0,2
4043,115,70,0,1
4044,115,80,1,3
4045,115,81,1,3
4046,115,82,1,3
4047,115,83,1,3
4048,115,84,1,3
4049,115,85,1,3
4050,115,86,1,1
4051,115,87,1,2
4052,115,88,1,2
4053,115,89,1,2
4054,115,90,1,3
4055,115,91,1,3
4056,115,92,1,2
4057,115,93,1,2
4058,115,94,1,3
4059,115,95,2,1
4060,116,0,0,1
4061,116,1,0,4
4062,116,2,1,4
4063,116,3,1,3
4064,116,4,1,3
4065,116,5,2,7
4066,116,6,2,9
4067,116,7,2,9
4068,116,8,0,2
4069,116,9,0,3
4070,116,10,0,3
4071,116,11,0,1
4072,116,20,0,2
4073,116,21,0,3
4074,116,22,0,2
4075,116,23,2,10
4076,116,24,2,9
4077,116,25,2,9
4078,116,26,2,8
4079,116,27,2,9
4080,116,28,1,4
4081,116,29,2,2
4082,116,40,1,4
4083,116,41,2,8
4084,116,42,1,4
4085,116,43,1,4
4086,116,44,1,4
4087,116,45,1,3
4088,116,46,2,7
4089,116,47,2,10
4090,116,48,1,5
4091,116,49,1,6
4092,116,50,2,1
4093,116,60,0,3
4094,116,61,0,2
4095,116,62,0,3
4096,116,63,2,9
4097,116,64,2,8
4098,116,65,2,8
4099,116,66,2,7
4100,116,67,2,9
4101,116,68,2,2
4102,116,69,0,4
4103,116,70,0,1
4104,116,80,1,4
4105,116,81,1,3
4106,116,82,1,3
4107,116,83,1,3
4108,116,84,1,4
4109,116,85,1,3
4110,116,86,1,4
4111,116,87,1,3
4112,116,88,1,4
4113,116,89,1,5
4114,116,90,1,3
4115,116,91,1,3
4116,116,92,1,3
4117,116,93,1,1
4118,117,0,0,3
4119,117,1,0,4
4120,117,2,1,3
4121,117,3,1,2
4122,117,4,1,5
4123,117,5,2,12
4124,117,6,2,9
4125,117,7,2,9
4126,117,8,0,3
4127,117,9,0,2
4128,117,10,0,2
4129,117,11,0,1
4130,117,20,0,2
4131,117,21,0,2
4132,117,22,0,2
4133,117,23,2,8
4134,117,24,2,8
4135,117,25,2,6
4136,117,26,2,8
4137,117,27,2,6
4138,117,28,1,2
4139,117,29,2,6
4140,117,30,2,6
4141,117,31,0,1
4142,117,40,1,2
4143,117,41,2,5
4144,117,42,1,3
4145,117,43,1,2
4146,117,44,1,3
4147,117,45,1,3
4148,117,46,2,6
4149,117,47,2,7
4150,117,48,1,2
4151,117,49,1,3
4152,117,50,2,6
4153,117,51,2,6
4154,117,52,2,1
4155,117,60,0,2
4156,117,61,0,2
4157,117,62,0,2
4158,117,63,2,6
4159,117,64,2,6
4160,117,65,2,6
4161,117,66,2,6
4162,117,67,2,7
4163,117,68,2,5
4164,117,69,0,2
4165,117,70,0,2
4166,117,71,2,5
4167,117,72,2,1
4168,117,80,1,3
4169,117,81,1,2
4170,117,82,1,2
4171,117,83,1,3
4172,117,84,1,3
4173,117,85,1,4
4174,117,86,1,3
4175,117,87,1,2
4176,117,88,1,3
4177,117,89,1,3
4178,117,90,1,3
4179,117,91,1,3
4180,117,92,1,3
4181,117,93,1,3
4182,117,94,1,1
4183,119,0,0,4
4184,119,1,0,5
4185,119,2,1,7
4186,119,3,1,5
4187,119,4,1,4
4188,119,5,2,8
4189,119,6,2,11
4190,119,7,2,7
4191,119,8,0,2
4192,119,9,0,3
4193,119,10,0,1
4194,119,20,0,3
4195,119,21,0,2
4196,119,22,0,2
4197,119,23,2,9
4198,119,24,2,8
4199,119,25,2,8
4200,119,26,2,10
4201,119,27,2,8
4202,119,28,1,3
4203,119,29,2,9
4204,119,40,1,4
4205,119,41,2,9
4206,119,42,1,5
4207,119,43,1,4
4208,119,44,1,4
4209,119,45,1,3
4210,119,46,2,9
4211,119,47,2,7
4212,119,48,1,3
4213,119,49,1,4
4214,119,50,2,3
4215,119,60,0,2
4216,119,61,0,3
4217,119,62,0,3
4218,119,63,2,10
4219,119,64,2,9
4220,119,65,2,9
4221,119,66,2,10
4222,119,67,2,6
4223,119,68,2,7
4224,119,69,0,2
4225,119,80,1,4
4226,119,81,1,4
4227,119,82,1,4
4228,119,83,1,4
4229,119,84,1,4
4230,119,85,1,4
4231,119,86,1,4
4232,119,87,1,3
4233,119,88,1,3
4234,119,89,1,3
4235,119,90,1,3
4236,119,91,1,2
4237,119,92,1,3
4238,119,93,1,1
4239,120,0,0,5
4240,120,1,0,5
4241,120,2,1,5
4242,120,3,1,4
4243,120,4,1,6
4244,120,5,2,6
4245,120,6,2,6
4246,120,7,2,6
4247,120,8,0,4
4248,120,9,0,3
4249,120,10,0,2
4250,120,11,0,1
4251,120,20,0,3
4252,120,21,0,3
4253,120,22,0,2
4254,120,23,2,4
4255,120,24,2,4
4256,120,25,2,5
4257,120,26,2,5
4258,120,27,2,4
4259,120,28,1,3
4260,120,29,2,5
4261,120,30,2,2
4262,120,40,1,3
4263,120,41,2,4
4264,120,42,1,3
4265,120,43,1,3
4266,120,44,1,3
4267,120,45,1,3
4268,120,46,2,4
4269,120,47,2,4
4270,120,48,1,3
4271,120,49,1,2
4272,120,50,2,5
4273,120,51,2,4
4274,120,52,2,4
4275,120,53,2,1
4276,120,60,0,2
4277,120,61,0,2
4278,120,62,0,2
4279,120,63,2,5
4280,120,64,2,4
4281,120,65,2,4
4282,120,66,2,4
4283,120,67,2,3
4284,120,68,2,5
4285,120,69,0,2
4286,120,70,0,2
4287,120,71,2,4
4288,120,72,2,4
4289,120,73,2,1
4290,120,80,1,2
4291,120,81,1,2
4292,120,82,1,3
4293,120,83,1,2
4294,120,84,1,2
4295,120,85,1,2
4296,120,86,1,2
4297,120,87,1,3
4298,120,88,1,2
4299,120,89,1,3
4300,120,90,1,2
4301,120,91,1,2
4302,120,92,1,2
4303,120,93,1,3
4304,120,94,1,2
4305,120,95,2,1
4306,121,0,0,3
4307,121,1,0,3
4308,121,2,1,4
4309,121,3,1,3
4310,121,4,1,4
4311,121,5,2,11
4312,121,6,2,11
4313,121,7,2,10
4314,121,8,0,3
4315,121,9,0,3
4316,121,10,0,1
4317,121,20,0,4
4318,121,21,0,3
4319,121,22,0,3
4320,121,23,2,9
4321,121,24,2,9
4322,121,25,2,11
4323,121,26,2,7
4324,121,27,2,10
4325,121,28,1,5
4326,121,29,2,1
4327,121,40,1,5
4328,121,41,2,7
4329,121,42,1,3
4330,121,43,1,4
4331,121,44,1,3
4332,121,45,1,4
4333,121,46,2,7
4334,121,47,2,5
4335,121,48,1,4
4336,121,49,1,3
4337,121,50,2,11
4338,121,60,0,3
4339,121,61,0,3
4340,121,62,0,2
4341,121,63,2,6
4342,121,64,2,8
4343,121,65,2,6
4344,121,66,2,8
4345,121,67,2,8
4346,121,68,2,7
4347,121,69,0,3
4348,121,70,0,1
4349,121,80,1,4
4350,121,81,1,5
4351,121,82,1,5
4352,121,83,1,5
4353,121,84,1,4
4354,121,85,1,4
4355,121,86,1,4
4356,121,87,1,4
4357,121,88,1,4
4358,121,89,1,4
4359,121,90,1,3
4360,121,91,1,1
4361,123,0,0,2
4362,123,1,0,3
4363,123,2,1,6
4364,123,3,1,4
4365,123,4,1,4
4366,123,5,2,15
4367,123,6,2,10
4368,123,7,2,11
4369,123,8,0,3
4370,123,9,0,1
4371,123,20,0,2
4372,123,21,0,2
4373,123,22,0,2
4374,123,23,2,12
4375,123,24,2,12
4376,123,25,2,10
4377,123,26,2,9
4378,123,27,2,11
4379,123,28,1,3
4380,123,29,2,1
4381,123,40,1,3
4382,123,41,2,10
4383,123,42,1,3
4384,123,43,1,3
4385,123,44,1,3
4386,123,45,1,3
4387,123,46,2,9
4388,123,47,2,10
4389,123,48,1,3
4390,123,49,1,3
4391,123,50,2,7
4392,123,60,0,2
4393,123,61,0,2
4394,123,62,0,2
4395,123,63,2,7
4396,123,64,2,10
4397,123,65,2,9
4398,123,66,2,10
4399,123,67,2,10
4400,123,68,2,8
4401,123,69,0,1
4402,123,80,1,4
4403,123,81,1,3
4404,123,82,1,3
4405,123,83,1,4
4406,123,84,1,3
4407,123,85,1,4
4408,123,86,1,3
4409,123,87,1,3
4410,123,88,1,4
4411,123,89,1,3
4412,123,90,1,2
4413,123,91,1,3
4414,123,92,1,3
4415,123,93,1,1
4416,124,0,0,3
4417,124,1,0,2
4418,124,2,1,3
4419,124,3,1,3
4420,124,4,1,3
4421,124,5,2,8
4422,124,6,2,9
4423,124,7,2,8
4424,124,8,0,2
4425,124,9,0,2
4426,124,10,0,2
4427,124,11,0,2
4428,124,12,0,1
4429,124,20,0,2
4430,124,21,0,2
4431,124,22,0,2
4432,124,23,2,6
4433,124,24,2,8
4434,124,25,2,9
4435,124,26,2,7
4436,124,27,2,9
4437,124,28,1,3
4438,124,29,2,7
4439,124,30,2,1
4440,124,40,1,3
4441,124,41,2,7
4442,124,42,1,3
4443,124,43,1,2
4444,124,44,1,3
4445,124,45,1,3
4446,124,46,2,7
4447,124,47,2,7
4448,124,48,1,3
4449,124,49,1,3
4450,124,50,2,7
4451,124,51,2,3
4452,124,60,0,2
4453,124,61,0,2
4454,124,62,0,2
4455,124,63,2,7
4456,124,64,2,7
4457,124,65,2,8
4458,124,66,2,8
4459,124,67,2,7
4460,124,68,2,6
4461,124,69,0,2
4462,124,70,0,3
4463,124,71,2,1
4464,124,80,1,4
4465,124,81,1,3
4466,124,82,1,3
4467,124,83,1,3
4468,124,84,1,3
4469,124,85,1,3
4470,124,86,1,3
4471,124,87,1,3
4472,124,88,1,3
4473,124,89,1,3
4474,124,90,1,3
4475,124,91,1,3
4476,124,92,1,3
4477,124,93,1,3
4478,124,94,1,1
4479,126,0,0,3
4480,126,1,0,2
4481,126,2,1,2
4482,126,3,1,3
4483,126,4,1,3
4484,126,5,2,7
4485,126,6,2,7
4486,126,7,2,7
4487,126,8,0,2
4488,126,9,0,2
4489,126,10,0,2
4490,126,11,0,2
4491,126,12,0,2
4492,126,13,2,1
4493,126,20,0,2
4494,126,21,0,2
4495,126,22,0,3
4496,126,23,2,8
4497,126,24,2,7
4498,126,25,2,8
4499,126,26,2,8
4500,126,27,2,8
4501,126,28,1,3
4502,126,29,2,7
4503,126,30,2,1
4504,126,40,1,3
4505,126,41,2,7
4506,126,42,1,3
4507,126,43,1,3
4508,126,44,1,3
4509,126,45,1,3
4510,126,46,2,7
4511,126,47,2,8
4512,126,48,1,3
4513,126,49,1,4
4514,126,50,2,8
4515,126,51,2,1
4516,126,60,0,2
4517,126,61,0,2
4518,126,62,0,2
4519,126,63,2,7
4520,126,64,2,8
4521,126,65,2,7
4522,126,66,2,7
4523,126,67,2,6
4524,126,68,2,8
4525,126,69,0,2
4526,126,70,0,2
4527,126,71,2,1
4528,126,80,1,3
4529,126,81,1,3
4530,126,82,1,4
4531,126,83,1,3
4532,126,84,1,3
4533,126,85,1,3
4534,126,86,1,3
4535,126,87,1,3
4536,126,88,1,3
4537,126,89,1,4
4538,126,90,1,3
4539,126,91,1,3
4540,126,92,1,4
4541,126,93,1,1
4542,127,0,0,4
4543,127,1,0,3
4544,127,2,1,4
4545,127,3,1,4
4546,127,4,1,4
4547,127,5,2,8
4548,127,6,2,8
4549,127,7,2,8
4550,127,8,0,3
4551,127,9,0,3
4552,127,10,0,2
4553,127,11,0,2
4554,127,20,0,3
4555,127,21,0,3
4556,127,22,0,2
4557,127,23,2,9
4558,127,24,2,7
4559,127,25,2,9
4560,127,26,2,9
4561,127,27,2,8
4562,127,28,1,3
4563,127,29,2,8
4564,127,40,1,3
4565,127,41,2,7
4566,127,42,1,3
4567,127,43,1,4
4568,127,44,1,3
4569,127,45,1,3
4570,127,46,2,9
4571,127,47,2,8
4572,127,48,1,4
4573,127,49,1,4
4574,127,50,2,7
4575,127,51,2,1
4576,127,60,0,2
4577,127,61,0,2
4578,127,62,0,2
4579,127,63,2,9
4580,127,64,2,8
4581,127,65,2,9
4582,127,66,2,9
4583,127,67,2,6
4584,127,68,2,8
4585,127,69,0,2
4586,127,70,0,1
4587,127,80,1,3
4588,127,81,1,5
4589,127,82,1,4
4590,127,83,1,3
4591,127,84,1,3
4592,127,85,1,3
4593,127,86,1,4
4594,127,87,1,4
4595,127,88,1,3
4596,127,89,1,3
4597,127,90,1,4
4598,127,91,1,3
4599,127,92,1,4
4600,127,93,1,1
4601,128,0,0,3
4602,128,1,0,2
4603,128,2,1,3
4604,128,3,1,2
4605,128,4,1,2
4606,128,5,2,5
4607,128,6,2,5
4608,128,7,2,4
4609,128,8,0,2
4610,128,9,0,2
4611,128,10,0,2
4612,128,11,0,2
4613,128,12,0,2
4614,128,13,2,8
4615,128,20,0,3
4616,128,21,0,2
4617,128,22,0,3
4618,128,23,2,7
4619,128,24,2,7
4620,128,25,2,8
4621,128,26,2,6
4622,128,27,2,5
4623,128,28,1,2
4624,128,29,2,5
4625,128,30,2,8
4626,128,40,1,3
4627,128,41,2,5
4628,128,42,1,3
4629,128,43,1,3
4630,128,44,1,3
4631,128,45,1,3
4632,128,46,2,7
4633,128,47,2,6
4634,128,48,1,2
4635,128,49,1,3
4636,128,50,2,6
4637,128,51,2,7
4638,128,52,2,1
4639,128,60,0,2
4640,128,61,0,2
4641,128,62,0,2
4642,128,63,2,7
4643,128,64,2,6
4644,128,65,2,8
4645,128,66,2,6
4646,128,67,2,8
4647,128,68,2,8
4648,128,69,0,2
4649,128,70,0,2
4650,128,71,2,1
4651,128,80,1,3
4652,128,81,1,3
4653,128,82,1,3
4654,128,83,1,2
4655,128,84,1,3
4656,128,85,1,3
4657,128,86,1,3
4658,128,87,1,3
4659,128,88,1,2
4660,128,89,1,3
4661,128,90,1,3
4662,128,91,1,3
4663,128,92,1,3
4664,128,93,1,3
4665,128,94,1,1
4666,132,0,0,3
4667,132,1,0,3
4668,132,2,1,3
4669,132,3,1,4
4670,132,4,1,4
4671,132,5,2,3
4672,132,6,2,6
4673,132,7,2,8
4674,132,8,0,2
4675,132,9,0,3
4676,132,10,0,3
4677,132,11,0,3
4678,132,12,0,1
4679,132,20,0,3
4680,132,21,0,2
4681,132,22,0,2
4682,132,23,2,4
4683,132,24,2,5
4684,132,25,2,4
4685,132,26,2,5
4686,132,27,2,5
4687,132,28,1,4
4688,132,29,2,5
4689,132,30,2,4
4690,132,31,0,3
4691,132,32,0,1
4692,132,40,1,3
4693,132,41,2,5
4694,132,42,1,3
4695,132,43,1,4
4696,132,44,1,3
4697,132,45,1,4
4698,132,46,2,5
4699,132,47,2,3
4700,132,48,1,3
4701,132,49,1,3
4702,132,50,2,3
4703,132,51,2,6
4704,132,52,2,1
4705,132,60,0,3
4706,132,61,0,3
4707,132,62,0,2
4708,132,63,2,5
4709,132,64,2,5
4710,132,65,2,5
4711,132,66,2,5
4712,132,67,2,7
4713,132,68,2,7
4714,132,69,0,3
4715,132,70,0,3
4716,132,71,2,3
4717,132,80,1,4
4718,132,81,1,4
4719,132,82,1,3
4720,132,83,1,3
4721,132,84,1,3
4722,132,85,1,3
4723,132,86,1,4
4724,132,87,1,3
4725,132,88,1,3
4726,132,89,1,3
4727,132,90,1,2
4728,132,91,1,3
4729,132,92,1,3
4730,132,93,1,1
4731,134,0,0,3
4732,134,1,0,4
4733,134,2,1,4
4734,134,3,1,4
4735,134,4,1,4
4736,134,5,2,12
4737,134,6,2,11
4738,134,7,2,11
4739,134,8,0,3
4740,134,9,0,3
4741,134,10,0,1
4742,134,20,0,3
4743,134,21,0,2
4744,134,22,0,3
4745,134,23,2,12
4746,134,24,2,11
4747,134,25,2,10
4748,134,26,2,9
4749,134,27,2,8
4750,134,28,1,3
4751,134,29,2,1
4752,134,40,1,3
4753,134,41,2,8
4754,134,42,1,3
4755,134,43,1,4
4756,134,44,1,3
4757,134,45,1,3
4758,134,46,2,6
4759,134,47,2,7
4760,134,48,1,3
4761,134,49,1,4
4762,134,50,2,6
4763,134,51,2,1
4764,134,60,0,2
4765,134,61,0,2
4766,134,62,0,2
4767,134,63,2,7
4768,134,64,2,7
4769,134,65,2,8
4770,134,66,2,6
4771,134,67,2,7
4772,134,68,2,8
4773,134,69,0,2
4774,134,70,0,2
4775,134,71,2,1
4776,134,80,1,3
4777,134,81,1,3
4778,134,82,1,3
4779,134,83,1,3
4780,134,84,1,3
4781,134,85,1,4
4782,134,86,1,3
4783,134,87,1,3
4784,134,88,1,3
4785,134,89,1,3
4786,134,90,1,3
4787,134,91,1,3
4788,134,92,1,3
4789,134,93,1,3
4790,134,94,1,1
4791,135,0,0,3
4792,135,1,0,2
4793,135,2,1,2
4794,135,3,1,4
4795,135,4,1,3
4796,135,5,2,10
4797,135,6,2,9
4798,135,7,2,17
4799,135,8,0,5
4800,135,9,0,4
4801,135,10,0,1
4802,135,20,0,4
4803,135,21,0,4
4804,135,22,0,3
4805,135,23,2,5
4806,135,24,2,7
4807,135,25,2,6
4808,135,26,2,2
4809,135,27,2,4
4810,135,28,1,4
4811,135,29,2,6
4812,135,30,2,6
4813,135,31,0,2
4814,135,40,1,4
4815,135,41,2,10
4816,135,42,1,4
4817,135,43,1,5
4818,135,44,1,4
4819,135,45,1,4
4820,135,46,2,9
4821,135,47,2,8
4822,135,48,1,4
4823,135,49,1,3
4824,135,50,2,2
4825,135,60,0,4
4826,135,61,0,3
4827,135,62,0,3
4828,135,63,2,6
4829,135,64,2,10
4830,135,65,2,7
4831,135,66,2,11
4832,135,67,2,8
4833,135,68,2,8
4834,135,69,0,1
4835,135,80,1,4
4836,135,81,1,4
4837,135,82,1,5
4838,135,83,1,4
4839,135,84,1,4
4840,135,85,1,3
4841,135,86,1,3
4842,135,87,1,3
4843,135,88,1,4
4844,135,89,1,2
4845,135,90,1,3
4846,135,91,1,4
4847,135,92,1,4
4848,135,93,1,1
4849,136,0,0,3
4850,136,1,0,2
4851,136,2,1,3
4852,136,3,1,2
4853,136,4,1,3
4854,136,5,2,5
4855,136,6,2,6
4856,136,7,2,5
4857,136,8,0,2
4858,136,9,0,2
4859,136,10,0,2
4860,136,11,0,2
4861,136,12,0,2
4862,136,13,2,3
4863,136,20,0,3
4864,136,21,0,2
4865,136,22,0,2
4866,136,23,2,4
4867,136,24,2,6
4868,136,25,2,7
4869,136,26,2,8
4870,136,27,2,8
4871,136,28,1,3
4872,136,29,2,7
4873,136,30,2,6
4874,136,40,1,3
4875,136,41,2,6
4876,136,42,1,3
4877,136,43,1,3
4878,136,44,1,3
4879,136,45,1,3
4880,136,46,2,6
4881,136,47,2,7
4882,136,48,1,3
4883,136,49,1,3
4884,136,50,2,7
4885,136,51,2,5
4886,136,60,0,2
4887,136,61,0,2
4888,136,62,0,2
4889,136,63,2,8
4890,136,64,2,6
4891,136,65,2,6
4892,136,66,2,6
4893,136,67,2,7
4894,136,68,2,6
4895,136,69,0,2
4896,136,70,0,2
4897,136,71,2,2
4898,136,80,1,2
4899,136,81,1,2
4900,136,82,1,3
4901,136,83,1,3
4902,136,84,1,3
4903,136,85,1,3
4904,136,86,1,3
4905,136,87,1,3
4906,136,88,1,3
4907,136,89,1,2
4908,136,90,1,3
4909,136,91,1,3
4910,136,92,1,3
4911,136,93,1,3
4912,136,94,1,1
4913,137,0,0,2
4914,137,1,0,3
4915,137,2,1,4
4916,137,3,1,4
4917,137,4,1,6
4918,137,5,2,8
4919,137,6,2,7
4920,137,7,2,9
4921,137,8,0,4
4922,137,9,0,2
4923,137,10,0,2
4924,137,11,0,1
4925,137,20,0,2
4926,137,21,0,2
4927,137,22,0,2
4928,137,23,2,10
4929,137,24,2,7
4930,137,25,2,6
4931,137,26,2,3
4932,137,27,2,4
4933,137,28,1,2
4934,137,29,2,5
4935,137,30,2,5
4936,137,31,0,2
4937,137,32,0,1
4938,137,40,1,3
4939,137,41,2,4
4940,137,42,1,2
4941,137,43,1,3
4942,137,44,1,3
4943,137,45,1,3
4944,137,46,2,6
4945,137,47,2,5
4946,137,48,1,3
4947,137,49,1,3
4948,137,50,2,5
4949,137,51,2,6
4950,137,52,2,2
4951,137,60,0,3
4952,137,61,0,2
4953,137,62,0,3
4954,137,63,2,6
4955,137,64,2,5
4956,137,65,2,5
4957,137,66,2,5
4958,137,67,2,5
4959,137,68,2,6
4960,137,69,0,4
4961,137,70,0,3
4962,137,71,2,1
4963,137,80,1,3
4964,137,81,1,3
4965,137,82,1,3
4966,137,83,1,3
4967,137,84,1,2
4968,137,85,1,3
4969,137,86,1,2
4970,137,87,1,2
4971,137,88,1,3
4972,137,89,1,4
4973,137,90,1,3
4974,137,91,1,2
4975,137,92,1,2
4976,137,93,1,2
4977,137,94,1,1
4978,138,0,0,3
4979,138,1,0,2
4980,138,2,1,3
4981,138,3,1,4
4982,138,4,1,3
4983,138,5,2,7
4984,138,6,2,7
4985,138,7,2,7
4986,138,8,0,4
4987,138,9,0,3
4988,138,10,0,3
4989,138,11,0,3
4990,138,12,0,1
4991,138,20,0,2
4992,138,21,0,2
4993,138,22,0,2
4994,138,23,2,7
4995,138,24,2,9
4996,138,25,2,9
4997,138,26,2,9
4998,138,27,2,11
4999,138,28,1,4
5000,138,29,2,3
5001,138,40,1,4
5002,138,41,2,9
5003,138,42,1,4
5004,138,43,1,4
5005,138,44,1,3
5006,138,45,1,4
5007,138,46,2,8
5008,138,47,2,7
5009,138,48,1,4
5010,138,49,1,4
5011,138,50,2,6
5012,138,60,0,3
5013,138,61,0,2
5014,138,62,0,2
5015,138,63,2,9
5016,138,64,2,8
5017,138,65,2,10
5018,138,66,2,9
5019,138,67,2,8
5020,138,68,2,10
5021,138,69,0,1
5022,138,80,1,4
5023,138,81,1,4
5024,138,82,1,4
5025,138,83,1,4
5026,138,84,1,4
5027,138,85,1,4
5028,138,86,1,4
5029,138,87,1,4
5030,138,88,1,3
5031,138,89,1,3
5032,138,90,1,3
5033,138,91,1,5
5034,138,92,1,1
5035,141,0,0,1
5036,141,1,0,1
5037,141,2,1,4
5038,141,3,1,1
5039,141,4,1,1
5040,141,5,2,1
5041,141,6,2,1
5042,141,7,2,1
5043,141,8,0,1
5044,141,9,0,1
5045,141,10,0,1
5046,141,11,0,2
5047,141,12,0,1
5048,141,13,2,1
5049,141,14,2,1
5050,141,15,1,1
5051,141,16,2,2
5052,141,17,2,2
5053,141,18,2,1
5054,141,20,0,2
5055,141,21,0,2
5056,141,22,0,4
5057,141,23,2,4
5058,141,24,2,1
5059,141,25,2,2
5060,141,26,2,3
5061,141,27,2,3
5062,141,28,1,2
5063,141,29,2,6
5064,141,30,2,1
5065,141,31,0,2
5066,141,32,0,1
5067,141,33,0,1
5068,141,34,0,1
5069,141,35,2,1
5070,141,40,1,5
5071,141,41,2,1
5072,141,42,1,1
5073,141,43,1,1
5074,141,44,1,6
5075,141,45,1,2
5076,141,46,2,1
5077,141,47,2,2
5078,141,48,1,2
5079,141,49,1,2
5080,141,50,2,4
5081,141,51,2,1
5082,141,52,2,1
5083,141,53,2,1
5084,141,54,1,2
5085,141,55,1,1
5086,141,56,2,1
5087,141,60,0,2
5088,141,61,0,6
5089,141,62,0,1
5090,141,63,2,3
5091,141,64,2,1
5092,141,65,2,1
5093,141,66,2,2
5094,141,67,2,1
5095,141,68,2,1
5096,141,69,0,1
5097,141,70,0,1
5098,141,71,2,3
5099,141,72,2,2
5100,141,73,2,3
5101,141,74,2,1
5102,141,75,2,2
5103,141,76,2,1
5104,141,80,1,5
5105,141,81,1,2
5106,141,82,1,1
5107,141,83,1,1
5108,141,84,1,1
5109,141,85,1,2
5110,141,86,1,1
5111,141,87,1,1
5112,141,88,1,2
5113,141,89,1,1
5114,141,90,1,1
5115,141,91,1,1
5116,142,0,0,3
5117,142,1,0,3
5118,142,2,1,3
5119,142,3,1,3
5120,142,4,1,3
5121,142,5,2,8
5122,142,6,2,9
5123,142,7,2,7
5124,142,8,0,2
5125,142,9,0,2
5126,142,10,0,3
5127,142,11,0,2
5128,142,12,0,1
5129,142,20,0,2
5130,142,21,0,3
5131,142,22,0,3
5132,142,23,2,11
5133,142,24,2,11
5134,142,25,2,8
5135,142,26,2,8
5136,142,27,2,9
5137,142,28,1,4
5138,142,29,2,3
5139,142,40,1,4
5140,142,41,2,8
5141,142,42,1,4
5142,142,43,1,4
5143,142,44,1,4
5144,142,45,1,4
5145,142,46,2,9
5146,142,47,2,9
5147,142,48,1,4
5148,142,49,1,4
5149,142,50,2,3
5150,142,60,0,3
5151,142,61,0,2
5152,142,62,0,3
5153,142,63,2,11
5154,142,64,2,10
5155,142,65,2,9
5156,142,66,2,7
5157,142,67,2,9
5158,142,68,2,8
5159,142,69,0,1
5160,142,80,1,5
5161,142,81,1,4
5162,142,82,1,4
5163,142,83,1,4
5164,142,84,1,4
5165,142,85,1,4
5166,142,86,1,3
5167,142,87,1,4
5168,142,88,1,3
5169,142,89,1,4
5170,142,90,1,4
5171,142,91,1,4
5172,142,92,1,1
