alpha,diff,galaxy,gamma_base,gamma_coef,sub_num
1,0.1875,0,5,-20,76
1,0.16049382716049382,0,5,-20,77
1,0.18518518518518517,0,5,-20,78
1,0.1625,0,5,-20,79
1,0.2222222222222222,0,5,-20,80
1,0.03614457831325301,0,5,-20,81
1,0.225,0,5,-20,82
1,0.14814814814814814,0,5,-20,83
1,0.1111111111111111,0,5,-20,84
1,0.1728395061728395,0,5,-20,85
1,0.2,0,5,-20,86
1,0.2,0,5,-20,87
1,0.125,0,5,-20,88
1,0.1875,0,5,-20,89
1,0.275,0,5,-20,90
1,0.25,0,5,-20,91
1,0.25,0,5,-20,92
1,0.225,0,5,-20,93
1,0.1728395061728395,0,5,-20,94
1,0.1375,0,5,-20,95
1,0.225,0,5,-20,96
1,0.04878048780487805,0,5,-20,97
1,0.1375,0,5,-20,98
1,0.1375,0,5,-20,99
1,0.18518518518518517,0,5,-20,100
1,0.15,0,5,-10,1
1,0.12345679012345678,0,5,-10,2
1,0.0875,0,5,-10,3
1,0.18518518518518517,0,5,-10,4
1,0.175,0,5,-10,5
1,0.0975609756097561,0,5,-10,6
1,0.2375,0,5,-10,7
1,0.175,0,5,-10,8
1,0.2,0,5,-10,9
1,0.13580246913580246,0,5,-10,10
1,0.175,0,5,-10,11
1,0.15,0,5,-10,12
1,0.09876543209876543,0,5,-10,13
1,0.2345679012345679,0,5,-10,14
1,0.1875,0,5,-10,15
1,0.2,0,5,-10,16
1,0.075,0,5,-10,17
1,0.175,0,5,-10,18
1,0.225,0,5,-10,19
1,0.25,0,5,-10,20
1,0.275,0,5,-10,21
1,0.2375,0,5,-10,22
1,0.15,0,5,-10,23
1,0.12345679012345678,0,5,-10,24
1,0.24691358024691357,0,5,-10,25
1,0.06172839506172839,0,5,-10,26
1,0.3125,0,5,-10,27
1,0.1125,0,5,-10,28
1,0.08641975308641975,0,5,-10,29
1,0.1375,0,5,-10,30
1,0.125,0,5,-10,31
1,0.1111111111111111,0,5,-10,32
1,0.1875,0,5,-10,33
1,0.1875,0,5,-10,34
1,0.1728395061728395,0,5,-10,35
1,0.25,0,5,-10,36
1,0.2,0,5,-10,37
1,0.275,0,5,-10,38
1,0.225,0,5,-10,39
1,0.2,0,5,-10,40
1,0.15,0,5,-10,41
1,0.2375,0,5,-10,42
1,0.225,0,5,-10,43
1,0.0975609756097561,0,5,-10,44
1,0.3,0,5,-10,45
1,0.12345679012345678,0,5,-10,46
1,0.1111111111111111,0,5,-10,47
1,0.225,0,5,-10,48
1,0.0,0,5,-10,49
1,0.2345679012345679,0,5,-10,50
1,0.036585365853658534,0,5,-10,51
1,0.1125,0,5,-10,52
1,0.1875,0,5,-10,53
1,0.1111111111111111,0,5,-10,54
1,0.18518518518518517,0,5,-10,55
1,0.0963855421686747,0,5,-10,56
1,0.175,0,5,-10,57
1,0.18518518518518517,0,5,-10,58
1,0.12345679012345678,0,5,-10,59
1,0.1125,0,5,-10,60
1,0.2,0,5,-10,61
1,0.15,0,5,-10,62
1,0.14814814814814814,0,5,-10,63
1,0.1625,0,5,-10,64
1,0.19753086419753085,0,5,-10,65
1,0.2,0,5,-10,66
1,0.1875,0,5,-10,67
1,0.2125,0,5,-10,68
1,0.275,0,5,-10,69
1,0.175,0,5,-10,70
1,0.1625,0,5,-10,71
1,0.1875,0,5,-10,72
1,0.2,0,5,-10,73
1,0.2222222222222222,0,5,-10,74
1,0.1125,0,5,-10,75
1,0.2625,0,5,-10,76
1,0.175,0,5,-10,77
1,0.3375,0,5,-10,78
1,0.1875,0,5,-10,79
1,0.2375,0,5,-10,80
1,0.1375,0,5,-10,81
1,0.275,0,5,-10,82
1,0.1875,0,5,-10,83
1,0.036585365853658534,0,5,-10,84
1,0.175,0,5,-10,85
1,0.18518518518518517,0,5,-10,86
1,0.325,0,5,-10,87
1,0.2,0,5,-10,88
1,0.2125,0,5,-10,89
1,0.10975609756097561,0,5,-10,90
1,0.1,0,5,-10,91
1,0.1625,0,5,-10,92
1,0.2375,0,5,-10,93
1,0.1,0,5,-10,94
1,0.012048192771084338,0,5,-10,95
1,0.1625,0,5,-10,96
1,0.1625,0,5,-10,97
1,0.175,0,5,-10,98
1,0.2,0,5,-10,99
1,0.12345679012345678,0,5,-10,100
1,0.15,0,5,-1,1
1,0.2125,0,5,-1,2
1,0.12345679012345678,0,5,-1,3
1,0.2,0,5,-1,4
1,0.2,0,5,-1,5
1,0.13580246913580246,0,5,-1,6
1,0.15,0,5,-1,7
1,0.10975609756097561,0,5,-1,8
1,0.1875,0,5,-1,9
1,0.275,0,5,-1,10
1,0.2625,0,5,-1,11
1,0.175,0,5,-1,12
1,0.17073170731707318,0,5,-1,13
1,0.1,0,5,-1,14
1,0.1125,0,5,-1,15
1,0.1875,0,5,-1,16
1,0.1125,0,5,-1,17
1,0.1111111111111111,0,5,-1,18
1,0.15,0,5,-1,19
1,0.18518518518518517,0,5,-1,20
1,0.175,0,5,-1,21
1,0.1875,0,5,-1,22
1,0.2375,0,5,-1,23
1,0.08641975308641975,0,5,-1,24
1,0.2875,0,5,-1,25
1,0.225,0,5,-1,26
1,0.10975609756097561,0,5,-1,27
1,0.15,0,5,-1,28
1,0.13580246913580246,0,5,-1,29
1,0.2125,0,5,-1,30
1,0.225,0,5,-1,31
1,0.08641975308641975,0,5,-1,32
1,0.12345679012345678,0,5,-1,33
1,0.2375,0,5,-1,34
1,0.2375,0,5,-1,35
1,0.15,0,5,-1,36
1,0.225,0,5,-1,37
1,0.1125,0,5,-1,38
1,0.125,0,5,-1,39
1,0.25925925925925924,0,5,-1,40
1,0.14814814814814814,0,5,-1,41
1,0.024390243902439025,0,5,-1,42
1,0.2222222222222222,0,5,-1,43
1,0.2125,0,5,-1,44
1,0.07407407407407407,0,5,-1,45
1,0.175,0,5,-1,46
1,0.1875,0,5,-1,47
1,0.1375,0,5,-1,48
1,0.15,0,5,-1,49
1,0.3,0,5,-1,50
1,0.2125,0,5,-1,51
1,0.2625,0,5,-1,52
1,0.1875,0,5,-1,53
1,0.1875,0,5,-1,54
1,0.2625,0,5,-1,55
1,0.18518518518518517,0,5,-1,56
1,0.012048192771084338,0,5,-1,57
1,0.1875,0,5,-1,58
1,0.2,0,5,-1,59
1,0.3125,0,5,-1,60
1,0.07407407407407407,0,5,-1,61
1,0.175,0,5,-1,62
1,0.1728395061728395,0,5,-1,63
1,0.275,0,5,-1,64
1,0.125,0,5,-1,65
1,0.2125,0,5,-1,66
1,0.08536585365853659,0,5,-1,67
1,0.25,0,5,-1,68
1,0.19753086419753085,0,5,-1,69
1,0.175,0,5,-1,70
1,0.12345679012345678,0,5,-1,71
1,0.2,0,5,-1,72
1,0.2125,0,5,-1,73
1,0.1111111111111111,0,5,-1,74
1,0.1728395061728395,0,5,-1,75
1,0.2375,0,5,-1,76
1,0.125,0,5,-1,77
1,0.1125,0,5,-1,78
1,0.1875,0,5,-1,79
1,0.0975609756097561,0,5,-1,80
1,0.1125,0,5,-1,81
1,0.2375,0,5,-1,82
1,0.2,0,5,-1,83
1,0.07317073170731707,0,5,-1,84
1,0.2875,0,5,-1,85
1,0.0963855421686747,0,5,-1,86
1,0.16049382716049382,0,5,-1,87
1,0.2345679012345679,0,5,-1,88
1,0.04938271604938271,0,5,-1,89
1,0.06097560975609756,0,5,-1,90
1,0.2875,0,5,-1,91
1,0.07228915662650602,0,5,-1,92
1,0.024691358024691357,0,5,-1,93
1,0.3125,0,5,-1,94
1,0.1625,0,5,-1,95
1,0.18518518518518517,0,5,-1,96
1,0.1125,0,5,-1,97
1,0.1125,0,5,-1,98
1,0.2222222222222222,0,5,-1,99
1,0.09876543209876543,0,5,-1,100
1,0.1111111111111111,0,5,0,1
1,0.14814814814814814,0,5,0,2
1,0.2,0,5,0,3
1,0.175,0,5,0,4
1,0.275,0,5,0,5
1,0.2125,0,5,0,6
1,0.125,0,5,0,7
1,0.14814814814814814,0,5,0,8
1,0.175,0,5,0,9
1,0.1375,0,5,0,10
1,0.125,0,5,0,11
1,0.2375,0,5,0,12
1,0.1375,0,5,0,13
1,0.1125,0,5,0,14
1,0.14814814814814814,0,5,0,15
1,0.2125,0,5,0,16
1,0.25,0,5,0,17
1,0.1625,0,5,0,18
1,0.13580246913580246,0,5,0,19
1,0.1875,0,5,0,20
1,0.06097560975609756,0,5,0,21
1,0.2,0,5,0,22
1,0.06172839506172839,0,5,0,23
1,0.125,0,5,0,24
1,0.16049382716049382,0,5,0,25
1,0.2345679012345679,0,5,0,26
1,0.1125,0,5,0,27
1,0.1875,0,5,0,28
1,0.2125,0,5,0,29
1,0.1875,0,5,0,30
1,0.2,0,5,0,31
1,0.16049382716049382,0,5,0,32
1,0.19753086419753085,0,5,0,33
1,0.12048192771084337,0,5,0,34
1,0.2375,0,5,0,35
1,0.275,0,5,0,36
1,0.175,0,5,0,37
1,0.175,0,5,0,38
1,0.1375,0,5,0,39
1,0.0,0,5,0,40
1,0.1375,0,5,0,41
1,0.19753086419753085,0,5,0,42
1,0.13580246913580246,0,5,0,43
1,0.0,0,5,0,44
1,0.2375,0,5,0,45
1,0.19753086419753085,0,5,0,46
1,0.16049382716049382,0,5,0,47
1,0.1728395061728395,0,5,0,48
1,0.25,0,5,0,49
1,0.2222222222222222,0,5,0,50
1,0.225,0,5,0,51
1,0.13580246913580246,0,5,0,52
1,0.2,0,5,0,53
1,0.2625,0,5,0,54
1,0.2,0,5,0,55
1,0.08641975308641975,0,5,0,56
1,0.15,0,5,0,57
1,0.225,0,5,0,58
1,0.225,0,5,0,59
1,0.08433734939759036,0,5,0,60
1,0.0375,0,5,0,61
1,0.1111111111111111,0,5,0,62
1,0.18518518518518517,0,5,0,63
1,0.275,0,5,0,64
1,0.12195121951219512,0,5,0,65
1,0.2125,0,5,0,66
1,0.1375,0,5,0,67
1,0.2625,0,5,0,68
1,0.16049382716049382,0,5,0,69
1,0.1375,0,5,0,70
1,0.08641975308641975,0,5,0,71
1,0.06172839506172839,0,5,0,72
1,0.125,0,5,0,73
1,-0.047619047619047616,0,5,0,74
1,0.25,0,5,0,75
1,0.08641975308641975,0,5,0,76
1,0.125,0,5,0,77
1,0.1375,0,5,0,78
1,0.225,0,5,0,79
1,0.2,0,5,0,80
1,0.2125,0,5,0,81
1,0.12345679012345678,0,5,0,82
1,0.25,0,5,0,83
1,0.225,0,5,0,84
1,0.09876543209876543,0,5,0,85
1,0.1625,0,5,0,86
1,0.2125,0,5,0,87
1,0.16049382716049382,0,5,0,88
1,0.2,0,5,0,89
1,0.2,0,5,0,90
1,0.2625,0,5,0,91
1,0.1,0,5,0,92
1,0.1728395061728395,0,5,0,93
1,0.125,0,5,0,94
1,0.175,0,5,0,95
1,0.14814814814814814,0,5,0,96
1,0.08641975308641975,0,5,0,97
1,0.2125,0,5,0,98
1,0.2125,0,5,0,99
1,0.07407407407407407,0,5,0,100
1,0.2125,0,5,1,1
1,0.38461538461538464,0,5,1,2
1,0.2375,0,5,1,3
1,0.1111111111111111,0,5,1,4
1,0.189873417721519,0,5,1,5
1,0.28205128205128205,0,5,1,6
1,0.3,0,5,1,7
1,0.1625,0,5,1,8
1,0.2375,0,5,1,9
1,0.3125,0,5,1,10
1,0.2125,0,5,1,11
1,0.2,0,5,1,12
1,0.15,0,5,1,13
1,0.175,0,5,1,14
1,0.225,0,5,1,15
1,0.15,0,5,1,16
1,0.15,0,5,1,17
1,0.125,0,5,1,18
1,0.21518987341772153,0,5,1,19
1,0.225,0,5,1,20
1,0.1875,0,5,1,21
1,0.175,0,5,1,22
1,0.15,0,5,1,23
1,0.4473684210526316,0,5,1,24
1,0.2,0,5,1,25
1,0.31645569620253167,0,5,1,26
1,0.2125,0,5,1,27
1,0.1,0,5,1,28
1,0.20253164556962025,0,5,1,29
1,0.5657894736842105,0,5,1,30
1,0.4868421052631579,0,5,1,31
1,0.25316455696202533,0,5,1,32
1,0.2,0,5,1,33
1,0.24050632911392406,0,5,1,34
1,0.1625,0,5,1,35
1,0.2375,0,5,1,36
1,0.225,0,5,1,37
1,0.15,0,5,1,38
1,0.225,0,5,1,39
1,0.3291139240506329,0,5,1,40
1,0.2,0,5,1,41
1,0.1125,0,5,1,42
1,0.25,0,5,1,43
1,0.225,0,5,1,44
1,0.25,0,5,1,45
1,0.2125,0,5,1,46
1,0.0875,0,5,1,47
1,0.175,0,5,1,48
1,0.1625,0,5,1,49
1,0.275,0,5,1,50
1,0.1625,0,5,1,51
1,0.4605263157894737,0,5,1,52
1,0.2875,0,5,1,53
1,0.35064935064935066,0,5,1,54
1,0.5733333333333334,0,5,1,55
1,0.38961038961038963,0,5,1,56
1,0.225,0,5,1,57
1,0.3125,0,5,1,58
1,0.15,0,5,1,59
1,0.225,0,5,1,60
1,0.2,0,5,1,61
1,0.2875,0,5,1,62
1,0.1875,0,5,1,63
1,0.1625,0,5,1,64
1,0.1625,0,5,1,65
1,0.8611111111111112,0,5,1,66
1,0.1625,0,5,1,67
1,0.012195121951219513,0,5,1,68
1,0.275,0,5,1,69
1,0.2911392405063291,0,5,1,70
1,0.15,0,5,1,71
1,0.2625,0,5,1,72
1,0.25316455696202533,0,5,1,73
1,0.2,0,5,1,74
1,0.4868421052631579,0,5,1,75
1,0.125,0,5,1,76
1,0.3291139240506329,0,5,1,77
1,0.2948717948717949,0,5,1,78
1,0.6133333333333333,0,5,1,79
1,0.2948717948717949,0,5,1,80
1,0.21518987341772153,0,5,1,81
1,0.175,0,5,1,82
1,0.1125,0,5,1,83
1,0.2375,0,5,1,84
1,0.175,0,5,1,85
1,0.275,0,5,1,86
1,0.15,0,5,1,87
1,0.175,0,5,1,88
1,0.15,0,5,1,89
1,0.15,0,5,1,90
1,0.1625,0,5,1,91
1,0.13924050632911392,0,5,1,92
1,0.8333333333333334,0,5,1,93
1,0.175,0,5,1,94
1,0.125,0,5,1,95
1,0.09876543209876543,0,5,1,96
1,0.20512820512820512,0,5,1,97
1,0.36363636363636365,0,5,1,98
1,0.1875,0,5,1,99
1,0.17721518987341772,0,5,1,100
1,1.1594202898550725,0,5,10,1
1,0.7027027027027027,0,5,10,2
1,1.2352941176470589,0,5,10,3
1,1.796875,0,5,10,4
1,2.3,0,5,10,5
1,1.0571428571428572,0,5,10,6
1,0.56,0,5,10,7
1,1.028169014084507,0,5,10,8
1,0.7432432432432432,0,5,10,9
1,0.56,0,5,10,10
1,0.6351351351351351,0,5,10,11
1,0.5,0,5,10,12
1,0.6,0,5,10,13
1,0.68,0,5,10,14
1,0.6575342465753424,0,5,10,15
1,0.7945205479452054,0,5,10,16
1,0.6891891891891891,0,5,10,17
1,0.6891891891891891,0,5,10,18
1,0.821917808219178,0,5,10,19
1,0.5866666666666667,0,5,10,20
1,0.6216216216216216,0,5,10,21
1,1.2794117647058822,0,5,10,22
1,0.75,0,5,10,23
1,0.8082191780821918,0,5,10,24
1,0.6756756756756757,0,5,10,25
1,0.581081081081081,0,5,10,26
1,0.6486486486486487,0,5,10,27
1,0.7027027027027027,0,5,10,28
1,0.8888888888888888,0,5,10,29
1,1.2794117647058822,0,5,10,30
1,1.2647058823529411,0,5,10,31
1,0.6486486486486487,0,5,10,32
1,0.6756756756756757,0,5,10,33
1,1.0571428571428572,0,5,10,34
1,0.75,0,5,10,35
1,1.4029850746268657,0,5,10,36
1,1.1159420289855073,0,5,10,37
1,0.8055555555555556,0,5,10,38
1,1.173913043478261,0,5,10,39
1,1.2463768115942029,0,5,10,40
1,0.9577464788732394,0,5,10,41
1,0.6486486486486487,0,5,10,42
1,0.6216216216216216,0,5,10,43
1,0.7916666666666666,0,5,10,44
1,1.2463768115942029,0,5,10,45
1,0.6351351351351351,0,5,10,46
1,1.2941176470588236,0,5,10,47
1,0.7534246575342466,0,5,10,48
1,0.6,0,5,10,49
1,0.5866666666666667,0,5,10,50
1,1.6153846153846154,0,5,10,51
1,0.875,0,5,10,52
1,2.440677966101695,0,5,10,53
1,1.338235294117647,0,5,10,54
1,0.726027397260274,0,5,10,55
1,0.7361111111111112,0,5,10,56
1,0.6351351351351351,0,5,10,57
1,0.7027027027027027,0,5,10,58
1,1.2463768115942029,0,5,10,59
1,0.726027397260274,0,5,10,60
1,0.9714285714285714,0,5,10,61
1,0.7397260273972602,0,5,10,62
1,0.6756756756756757,0,5,10,63
1,0.6621621621621622,0,5,10,64
1,0.6486486486486487,0,5,10,65
1,1.2173913043478262,0,5,10,66
1,2.6551724137931036,0,5,10,67
1,1.3529411764705883,0,5,10,68
1,1.028169014084507,0,5,10,69
1,1.6923076923076923,0,5,10,70
1,0.8333333333333334,0,5,10,71
1,1.411764705882353,0,5,10,72
1,0.9577464788732394,0,5,10,73
1,0.5866666666666667,0,5,10,74
1,0.6486486486486487,0,5,10,75
1,0.7567567567567568,0,5,10,76
1,0.8055555555555556,0,5,10,77
1,0.7432432432432432,0,5,10,78
1,0.7123287671232876,0,5,10,79
1,0.9722222222222222,0,5,10,80
1,0.64,0,5,10,81
1,0.9305555555555556,0,5,10,82
1,0.6486486486486487,0,5,10,83
1,1.5757575757575757,0,5,10,84
1,2.0,0,5,10,85
1,1.328358208955224,0,5,10,86
1,1.173913043478261,0,5,10,87
1,1.328358208955224,0,5,10,88
1,0.7638888888888888,0,5,10,89
1,1.7230769230769232,0,5,10,90
1,1.2463768115942029,0,5,10,91
1,0.6081081081081081,0,5,10,92
1,0.6486486486486487,0,5,10,93
1,0.7945205479452054,0,5,10,94
1,0.6891891891891891,0,5,10,95
1,0.7027027027027027,0,5,10,96
1,0.7123287671232876,0,5,10,97
1,0.7397260273972602,0,5,10,98
1,0.6133333333333333,0,5,10,99
1,2.7017543859649122,0,5,10,100
1,1.4029850746268657,0,5,20,1
1,1.0434782608695652,0,5,20,2
1,0.6986301369863014,0,5,20,3
1,0.6575342465753424,0,5,20,4
1,2.096774193548387,0,5,20,5
1,0.5733333333333334,0,5,20,6
1,1.3676470588235294,0,5,20,7
1,0.5657894736842105,0,5,20,8
1,0.6756756756756757,0,5,20,9
1,1.6153846153846154,0,5,20,10
1,1.2352941176470589,0,5,20,11
1,0.6986301369863014,0,5,20,12
1,0.6486486486486487,0,5,20,13
1,0.64,0,5,20,14
1,1.1884057971014492,0,5,20,15
1,0.7916666666666666,0,5,20,16
1,1.859375,0,5,20,17
1,0.7534246575342466,0,5,20,18
1,0.6756756756756757,0,5,20,19
1,1.734375,0,5,20,20
1,1.859375,0,5,20,21
1,0.7162162162162162,0,5,20,22
1,0.7397260273972602,0,5,20,23
1,0.7671232876712328,0,5,20,24
1,0.6351351351351351,0,5,20,25
1,0.7027027027027027,0,5,20,26
1,0.6891891891891891,0,5,20,27
1,0.6666666666666666,0,5,20,28
1,0.6486486486486487,0,5,20,29
1,0.9859154929577465,0,5,20,30
1,1.3676470588235294,0,5,20,31
1,0.5394736842105263,0,5,20,32
1,0.5394736842105263,0,5,20,33
1,0.6621621621621622,0,5,20,34
1,0.7162162162162162,0,5,20,35
1,1.5606060606060606,0,5,20,36
1,1.9047619047619047,0,5,20,37
1,0.64,0,5,20,38
1,0.7808219178082192,0,5,20,39
1,0.5866666666666667,0,5,20,40
1,0.9436619718309859,0,5,20,41
1,0.6666666666666666,0,5,20,42
1,0.6891891891891891,0,5,20,43
1,0.7027027027027027,0,5,20,44
1,1.6363636363636365,0,5,20,45
1,0.726027397260274,0,5,20,46
1,0.6133333333333333,0,5,20,47
1,0.5866666666666667,0,5,20,48
1,1.1159420289855073,0,5,20,49
1,1.2941176470588236,0,5,20,50
1,0.6216216216216216,0,5,20,51
1,1.78125,0,5,20,52
1,0.7222222222222222,0,5,20,53
1,0.7297297297297297,0,5,20,54
1,0.7671232876712328,0,5,20,55
1,0.726027397260274,0,5,20,56
1,1.3823529411764706,0,5,20,57
1,0.6486486486486487,0,5,20,58
1,0.6266666666666667,0,5,20,59
1,0.6133333333333333,0,5,20,60
1,0.7777777777777778,0,5,20,61
1,0.7534246575342466,0,5,20,62
1,0.8333333333333334,0,5,20,63
1,0.6756756756756757,0,5,20,64
1,0.6891891891891891,0,5,20,65
1,1.3235294117647058,0,5,20,66
1,0.5394736842105263,0,5,20,67
1,1.1857142857142857,0,5,20,68
1,2.2131147540983607,0,5,20,69
1,0.7567567567567568,0,5,20,70
1,0.6081081081081081,0,5,20,71
1,0.9027777777777778,0,5,20,72
1,1.2173913043478262,0,5,20,73
1,0.726027397260274,0,5,20,74
1,0.6666666666666666,0,5,20,75
1,0.5540540540540541,0,5,20,76
1,0.6756756756756757,0,5,20,77
1,1.3823529411764706,0,5,20,78
1,0.56,0,5,20,79
1,1.144927536231884,0,5,20,80
1,1.4848484848484849,0,5,20,81
1,0.64,0,5,20,82
1,0.6986301369863014,0,5,20,83
1,1.1304347826086956,0,5,20,84
1,0.6621621621621622,0,5,20,85
1,1.1285714285714286,0,5,20,86
1,0.9154929577464789,0,5,20,87
1,0.6621621621621622,0,5,20,88
1,1.3529411764705883,0,5,20,89
1,0.6756756756756757,0,5,20,90
1,0.7123287671232876,0,5,20,91
1,0.8356164383561644,0,5,20,92
1,1.2028985507246377,0,5,20,93
1,0.6891891891891891,0,5,20,94
1,0.6756756756756757,0,5,20,95
1,1.1470588235294117,0,5,20,96
1,0.7162162162162162,0,5,20,97
1,0.6986301369863014,0,5,20,98
1,1.0714285714285714,0,5,20,99
1,0.7397260273972602,0,5,20,100
2,0.20987654320987653,0,5,-20,1
2,0.2625,0,5,-20,2
2,0.2,0,5,-20,3
2,0.09876543209876543,0,5,-20,4
2,0.1875,0,5,-20,5
2,0.1111111111111111,0,5,-20,6
2,0.175,0,5,-20,7
2,0.09876543209876543,0,5,-20,8
2,0.1625,0,5,-20,9
2,0.2,0,5,-20,10
2,0.1111111111111111,0,5,-20,11
2,0.25,0,5,-20,12
2,0.15,0,5,-20,13
2,0.09876543209876543,0,5,-20,14
2,0.1625,0,5,-20,15
2,0.175,0,5,-20,16
2,0.1125,0,5,-20,17
2,0.2625,0,5,-20,18
2,0.14634146341463414,0,5,-20,19
2,0.25,0,5,-20,20
2,0.175,0,5,-20,21
2,0.15,0,5,-20,22
2,0.1875,0,5,-20,23
2,0.15,0,5,-20,24
2,0.3,0,5,-20,25
2,0.25,0,5,-20,26
2,0.175,0,5,-20,27
2,0.2,0,5,-20,28
2,0.1375,0,5,-20,29
2,0.225,0,5,-20,30
2,0.175,0,5,-20,31
2,0.1875,0,5,-20,32
2,0.2625,0,5,-20,33
2,0.2375,0,5,-20,34
2,0.25,0,5,-20,35
2,0.2125,0,5,-20,36
2,0.0875,0,5,-20,37
2,0.1875,0,5,-20,38
2,0.09876543209876543,0,5,-20,39
2,0.1625,0,5,-20,40
2,0.125,0,5,-20,41
2,0.2625,0,5,-20,42
2,0.125,0,5,-20,43
2,0.275,0,5,-20,44
2,0.1125,0,5,-20,45
2,0.0975609756097561,0,5,-20,46
2,0.1875,0,5,-20,47
2,0.2,0,5,-20,48
2,0.13580246913580246,0,5,-20,49
2,0.2125,0,5,-20,50
2,0.2125,0,5,-20,51
2,0.2375,0,5,-20,52
2,0.175,0,5,-20,53
2,0.2,0,5,-20,54
2,0.175,0,5,-20,55
2,0.2,0,5,-20,56
2,0.15,0,5,-20,57
2,0.1625,0,5,-20,58
2,0.125,0,5,-20,59
2,0.1375,0,5,-20,60
2,0.2,0,5,-20,61
2,0.13580246913580246,0,5,-20,62
2,0.275,0,5,-20,63
2,0.1625,0,5,-20,64
2,0.175,0,5,-20,65
2,0.1625,0,5,-20,66
2,0.225,0,5,-20,67
2,0.1625,0,5,-20,68
2,0.1875,0,5,-20,69
2,0.225,0,5,-20,70
2,0.1125,0,5,-20,71
2,0.2625,0,5,-20,72
2,0.15,0,5,-20,73
2,0.15,0,5,-20,74
2,0.15,0,5,-20,75
2,0.2125,0,5,-20,76
2,0.2625,0,5,-20,77
2,0.2,0,5,-20,78
2,0.1875,0,5,-20,79
2,0.2125,0,5,-20,80
2,0.2,0,5,-20,81
2,0.175,0,5,-20,82
2,0.2375,0,5,-20,83
2,0.15,0,5,-20,84
2,0.1875,0,5,-20,85
2,0.13580246913580246,0,5,-20,86
2,0.225,0,5,-20,87
2,0.2,0,5,-20,88
2,0.12345679012345678,0,5,-20,89
2,0.2625,0,5,-20,90
2,0.2,0,5,-20,91
2,0.1875,0,5,-20,92
2,0.20987654320987653,0,5,-20,93
2,0.075,0,5,-20,94
2,0.25,0,5,-20,95
2,0.2,0,5,-20,96
2,0.14814814814814814,0,5,-20,97
2,0.08641975308641975,0,5,-20,98
2,0.1875,0,5,-20,99
2,0.06097560975609756,0,5,-20,100
2,0.3,0,5,-10,1
2,0.2,0,5,-10,2
2,0.1375,0,5,-10,3
2,0.2,0,5,-10,4
2,0.225,0,5,-10,5
2,0.1728395061728395,0,5,-10,6
2,0.3,0,5,-10,7
2,0.1875,0,5,-10,8
2,0.175,0,5,-10,9
2,0.1125,0,5,-10,10
2,0.2,0,5,-10,11
2,0.175,0,5,-10,12
2,0.2625,0,5,-10,13
2,0.2,0,5,-10,14
2,0.1875,0,5,-10,15
2,0.225,0,5,-10,16
2,0.175,0,5,-10,17
2,0.3,0,5,-10,18
2,0.1875,0,5,-10,19
2,0.15,0,5,-10,20
2,0.225,0,5,-10,21
2,0.1875,0,5,-10,22
2,0.1375,0,5,-10,23
2,0.225,0,5,-10,24
2,0.2125,0,5,-10,25
2,0.2,0,5,-10,26
2,0.1625,0,5,-10,27
2,0.175,0,5,-10,28
2,0.2,0,5,-10,29
2,0.1875,0,5,-10,30
2,0.1,0,5,-10,31
2,0.1625,0,5,-10,32
2,0.075,0,5,-10,33
2,0.1125,0,5,-10,34
2,0.2375,0,5,-10,35
2,0.3375,0,5,-10,36
2,0.3,0,5,-10,37
2,0.2125,0,5,-10,38
2,0.325,0,5,-10,39
2,0.1625,0,5,-10,40
2,0.2,0,5,-10,41
2,0.1875,0,5,-10,42
2,0.2125,0,5,-10,43
2,0.275,0,5,-10,44
2,0.2375,0,5,-10,45
2,0.1125,0,5,-10,46
2,0.1875,0,5,-10,47
2,0.175,0,5,-10,48
2,0.14814814814814814,0,5,-10,49
2,0.1625,0,5,-10,50
2,0.1875,0,5,-10,51
2,0.25,0,5,-10,52
2,0.2,0,5,-10,53
2,0.1,0,5,-10,54
2,0.1111111111111111,0,5,-10,55
2,0.2125,0,5,-10,56
2,0.3,0,5,-10,57
2,0.2375,0,5,-10,58
2,0.2,0,5,-10,59
2,0.1375,0,5,-10,60
2,0.037037037037037035,0,5,-10,61
2,0.2,0,5,-10,62
2,0.15,0,5,-10,63
2,0.14814814814814814,0,5,-10,64
2,0.2,0,5,-10,65
2,0.1375,0,5,-10,66
2,0.125,0,5,-10,67
2,0.12345679012345678,0,5,-10,68
2,0.09876543209876543,0,5,-10,69
2,0.125,0,5,-10,70
2,0.1625,0,5,-10,71
2,0.08641975308641975,0,5,-10,72
2,0.2125,0,5,-10,73
2,0.1875,0,5,-10,74
2,0.1375,0,5,-10,75
2,0.1625,0,5,-10,76
2,0.15,0,5,-10,77
2,0.225,0,5,-10,78
2,0.225,0,5,-10,79
2,0.2875,0,5,-10,80
2,0.15,0,5,-10,81
2,0.09876543209876543,0,5,-10,82
2,0.125,0,5,-10,83
2,0.175,0,5,-10,84
2,0.0975609756097561,0,5,-10,85
2,0.1875,0,5,-10,86
2,0.1625,0,5,-10,87
2,0.1375,0,5,-10,88
2,0.1728395061728395,0,5,-10,89
2,0.3,0,5,-10,90
2,0.175,0,5,-10,91
2,0.1625,0,5,-10,92
2,0.2625,0,5,-10,93
2,0.1125,0,5,-10,94
2,0.18518518518518517,0,5,-10,95
2,0.19753086419753085,0,5,-10,96
2,0.2125,0,5,-10,97
2,0.2,0,5,-10,98
2,0.2,0,5,-10,99
2,0.1875,0,5,-10,100
2,0.2,0,5,-1,1
